date,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,BlkCnt,BlkSizeMeanByte,BlkWghtMean,BlkWghtTot,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktFFUSD,CapRealUSD,DiffLast,DiffMean,FeeByteMeanNtv,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,FlowTfrFromExCnt,HashRate,HashRate30d,IssContNtv,IssContPctAnn,IssContPctDay,IssContUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,RevAllTimeUSD,RevHashNtv,RevHashRateNtv,RevHashRateUSD,RevHashUSD,RevNtv,RevUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyExpFut10yr,SplyFF,SplyMiner0HopAllNtv,SplyMiner0HopAllUSD,SplyMiner1HopAllNtv,SplyMiner1HopAllUSD,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d
2019-05-12,819732,9219,1935749,11406447,968,453599,5397372,51,106064,24724207,12844279,7070795,2629837,16372,4,151037,106,730154,2000,0,5789824,117669,11837375,509142,1119,17487906,2143829,10807,1614337516,158,1234154.05696203,3968348.7025316500,626999095,51889351858.83220000000000000,1.56569495,1.24482797,122862594419.8980000000000000,97683647580.62360000000000000,78471604096.10690000000000000,6702169884349.17000,6702169884349.16,5.2E-07,0.000304688987645572,2.115340826648520000000000000,0.00017329,1.2030871699121900000,102.32400741,710397.0251542000000000000,32168.34704484,223332711.6794380000000000000,30227.51396671,209858238.9733420000000000000,45545,52640334.1846237,46563493.2566184,1975,4.07346394121073,0.0111601751813993,13711680.76967270000,1975,13711680.76967270000,0.350918386875,76.15438597,91.97319384577690,60.54762425,73.12459171902540,1,6942.62317451783,-18.185163332360800,36.588873557934800,11997086124.504000,0,0.000039462592,0.273973902678,0.00000317,2077.32400741,14422077.7948269000000000000,0.068921333003,15911338.65711870,5626473.14430889,377501.58448191,7474026.82739381,11916646.75018730,1897149.21037853,12819561.24018010,13460529.77383930,14048621.91367960,1011763.59420436,3376158.38388867,15923353.70711870,42.233645,10134708.02484770,17435747.50118490,17689958.0875526,6210151.74773402,16591891.52379540,17647750.71478000,2158301.40889609,14844546.03778770,17691802.4829924,17668278.0290124,17525271.568118,16923427.8901945,15404848.7217032,11000867.3247603,441119.89602072,2821764.9799549,7402591.53944184,0,17693900.03377710,17690645.68456100,17654011.80978350,15027636.64959370,16679899.60467480,6447580.03852252,17468875.58671530,10384886.06227290,2761764.97608278,17509333.72760620,16032239.25681590,17696854.8243915,20424004.6875,14070135.32567360,1791612.46350191,12438490208.86330000000000000,2641693.24442916,18340280738.74110000000000000,335831,3.88693287037037,739687,232381.29489854,1613335763.287070000000000000,0.913164847138492,6339.759429898730000000000000,0.00927667,64.4044241243543000000,14.0167377127385,0.0388652378903055,0.03399859222211830
2019-05-13,882729,9215,1935979,11403672,972,452917,5384391,50,106141,24753090,12843953,7057155,2629844,16376,4,150977,106,729376,1996,0,5998042,124019,12067230,540072,1230,17747467,2260185,11623,1614337517,167,1204983.79640719,3898334.0359281400,651021784,58404897479.58910000000000000,1.74753483,1.38943372,138032382814.8290000000000000,109747082029.4780000000000000,78986913927.27100000000000000,6702169884349.17000,6702169884349.15,5.6E-07,0.000287158727438694,2.239523846564760000000000000,0.000162,1.26342272923238000,113.56495921,885682.4117917410000000000,48913.85366874,381474533.9471150000000000000,43783.71743124,341465085.0180030000000000000,48089,55638834.2331149,46988025.8671006,2087.5,4.30498888597531,0.0117944900985625,16280215.72390490000,2087.5,16280215.72390490000,0.351548103549,53.37247674,102.08051813354600,42.43550291,81.1623965967665,1,7798.90573600234,-10.314450014472500,53.679357602063900,12014252022.639700,0,0.000039559868,0.308523684443,0.00000357,2201.06495921,17165898.1356966000000000000,0.068879074082,15912333.10905130,5644462.83027817,412118.5597271,7488857.98298249,11920128.6022349,1930929.39220545,12820096.80049660,13461218.09829770,14049372.65124280,1077303.84663587,3400897.40433978,15924348.15905130,42.312461,10138056.73726650,17438435.11564080,17692033.74020870,6222029.60896644,16594263.54692080,17649794.05230760,2125581.97855911,14850650.49615000,17693881.1501835,17670304.5974568,17527926.4836878,16925648.4075641,15409013.765156,11005166.1692108,441119.89602072,2801933.87217061,7404871.0514218,0,17696019.60921250,17693037.59824390,17659052.90786390,15118774.07217050,16725167.24372240,6604024.32705371,17487325.75343030,10499810.94703710,2741933.86829849,17512291.07880950,16037944.64710730,17698942.32438600,20424265.625,14072112.90205090,1792716.50977942,13981227071.14480000000000000,2633466.29944872,20538155428.33950000000000,395478,4.57729166666667,866149,331611.78581846,2586209058.545570000000000000,1.0448139469339,8148.405483798040000000000000,0.011303,88.15103153403440000,14.0394287366409,0.03880781133056300,0.03900987032580070
2019-05-14,896277,9238,1941014,11444715,968,452948,5396698,49,106143,24812043,12888833,7077004,2638349,16383,4,150999,106,730035,2002,0,6049382,125023,12149515,545744,1248,17832603,2286644,11803,1614337517,152,1228836.32894737,3914982.427631580,595077329,59844031590.43970000000000000,1.77133721,1.40841358,140820072137.7830000000000000,111967897164.0140000000000000,79499302318.04460000000000000,6702169884349.17000,6702169884349.16,7.1E-07,0.000365112956967342,2.904677189726880000000000000,0.0002082,1.6563471094651700,133.52144325,1062237.543605930000000000,43601.60716973,346875100.881931000000000000,45483.0450098,361842988.1443620000000000,53358,50641334.1522962,47383688.0124055,1900,3.9178926476555,0.0107339524593301,15115559.59646410,1900,15115559.59646410,0.350311610761,48.50735163,102.74393451367800,38.56883523,81.69305780924320,1,7955.5576823495,-8.251763022458590,54.27302685315440,12030429819.779800,0,0.000040155369,0.319458351777,0.0000037,2033.52144325,16177797.140070000000000000,0.069100098755,15915143.59950270,5684485.46713738,488631.46036684,7522292.46269082,11942830.18805160,2006788.77502957,12843221.00912800,13464504.94849770,14052241.75847360,1145240.15020876,3455133.49947862,15927158.64950270,42.496805,10136471.37233690,17439562.58840860,17693928.45478390,6200810.58647772,16592546.99180380,17651503.27207900,2095299.85214821,14848681.93679950,17695781.5865509,17672108.6524244,17529521.2357036,16924773.2468264,15407828.0799099,11002021.7575249,441119.89602072,2782951.26545531,7398030.32165634,0,17697923.88288060,17694985.59072580,17661262.0623026,15129995.68464180,16730705.87718840,6612687.65806587,17491224.60808410,10518266.23250580,2722951.26526262,17513613.02082720,16038983.33786280,17700842.32438060,20424503.125,14074173.25531190,1791729.63544931,14254208465.99200000000000000,2638740.131815,20992649327.3848000000000000,365699,4.23262731481482,861979,364910.5079941,2903066595.24252000000000000,1.18498138949248,9427.18779661808000000000000,0.01132383,90.087382750119700000,14.0460646983315,0.03882596014074760,0.03902204234977440
2019-05-15,879106,9233,1949407,11521296,972,453703,5422177,48,106204,24899720,12972729,7114392,2652439,16412,4,151209,107,731721,2004,0,6144890,126829,12294110,556896,1272,17971393,2331775,12060,1614337517,149,1239437.80536913,3966685.0939597300,591036079,61480790189.87890000000000000,1.81667469,1.4445227,145431381731.4030000000000000,115639268403.6920000000000000,80053618166.15190000000000000,6702169884349.17000,6702169884349.16,0.00000106,0.000532349885371075,4.373364418721170000000000000,0.00029154,2.395061401666730000,195.70299721,1607740.600974690000000000,54833.64264603,450469716.039971000000000000,41197.53614308,338446280.647804000000000000,68303,49641834.1361325,47502387.6420781,1862.5,3.84016175349513,0.0105209911054661,15300822.7365174000,1862.5,15300822.7365174000,0.349542309051,46.23296809,104.1503943853070,36.76198728,82.81483175974070,1,8215.2068383986,-3.219152506492400,62.906472914364200,12047338383.117300,0,0.000041461059,0.340611172648,0.00000394,2058.20299721,16908563.337492100000000000,0.069443866605,15917448.49653950,5687064.85948811,527838.04328034,7483778.72879746,11944020.75887230,2083047.42629128,12844512.66736650,13467101.64241080,14054585.63433410,1117041.51071646,3474472.19676194,15929463.54653950,42.274776,10123794.18359250,17439800.91533120,17695781.87443810,6187844.32077017,16589073.02673250,17653025.95676370,2056725.27916823,14841475.76017940,17697644.9189628,17673788.2620118,17530484.7803992,16922453.5505062,15401893.3678812,10993622.4625235,441119.89671382,2772851.04940076,7382228.94691388,0,17699793.79416670,17696924.31450120,17663663.83394250,15144017.50938080,16740178.85103350,6624285.06275758,17496060.97628340,10538544.76166570,2702851.04552864,17514016.27035860,16036431.32340870,17702704.82438060,20424735.9375,14076245.51376890,1791083.67878488,14714122886.09770000000000000,2632987.35220291,21630535701.23440000000000000,367621,4.25487268518518,882803,382902.19202927,3145620706.396670000000000000,1.28300493413403,10540.15090859700000000000000,0.01171801,96.265875884423200000,14.072951388754,0.03888368250383740,0.038514984155684700
2019-05-16,882945,9232,1957020,11566096,967,454335,5437213,48,106182,24986294,13025196,7131318,2665504,16397,4,151274,107,733390,2004,0,6073675,124508,12255761,544671,1238,17955916,2295901,11713,1614337518,146,1245664.34246575,3966421.4452054800,579097531,58791129289.34420000000000000,1.72799889,1.37400978,139194281165.0060000000000000,110679645007.0790000000000000,80552297853.8105000000000000,6702169884349.17000,6702169884349.16,0.00000125,0.00060339824346592,4.743960194853930000000000000,0.00035935,2.825235430300100000,227.03341629,1784952.9749953500000000000,45046.40509988,354158062.3231720000000000000,43687.81305683,343476714.4023470000000000000,81207,48642334.1199687,47587770.6045453,1825,3.76245518298199,0.0103080963917315,14348280.6742665000,1825,14348280.6742665000,0.348948432821,48.19246703,98.2431141776027,38.32000207,78.11752688802760,1,7862.07160233782,-5.591957638376240,51.0205060349902,12063471616.766600,0,0.000042186163,0.331670630967,0.00000384,2052.03341629,16133233.6492619000000000000,0.069772849861,15918978.61168220,5689327.64243292,598000.43871459,7477816.56832818,11943861.54796340,2118506.12725846,12845920.01008230,13468142.04135600,14055903.82496120,1257988.64058254,3494598.10248288,15930993.66168220,42.236742,10118820.0924742,17440577.02804570,17697587.05763550,6177967.93605757,16585745.84777200,17654704.04330750,2056782.45642238,14835070.41225390,17699460.3044969,17675474.4792762,17531948.185158,16920456.2221871,15396435.8200694,10987126.8928382,440119.8960642,2773536.55998828,7378848.95323946,0,17701607.39305780,17698627.04602650,17664256.7385921,15108903.03483910,16720972.75977750,6579187.01376009,17491477.40330410,10490345.93566170,2703536.55611616,17515015.12161850,16034660.74325170,17704529.82438060,20424964.0625,14077669.42419710,1791398.87296986,14084106207.63630000000000000,2635547.02302174,20720859406.32520000000000000,376258,4.35483796296296,896552,367371.31168384,2888299557.103110000000000000,1.14984029590929,9040.126737692140000000000000,0.01130308,88.8656242869526000000,14.0868842964672,0.03903559204179740,0.03991795721893490
2019-05-17,903650,9214,1958611,11569994,971,453937,5436976,48,106061,25015985,13036340,7117756,2666082,16410,4,150962,108,733259,2002,0,5930110,120372,12121674,524624,1170,17823221,2224932,11212,1614337518,151,1259848.13245033,3993591.6357615900,603032337,54802018280.98090000000000000,1.61073752,1.2807842,129733515296.0360000000000000,103158108808.5280000000000000,80542927582.69940000000000000,6702169884349.17000,6702169884349.16,0.00000119,0.000627335810638593,4.59643972545308000000000000,0.00035393,2.5932170369384800000,226.43686085,1659084.918902290000000000,42865.41357899,314071485.2893250000000000000,47961.26833498,351408408.8928540000000000000,69537,50308167.4802416,47802834.429992,1887.5,3.89089157551586,0.0106599769192215,13829562.78705220000,1887.5,13829562.78705220000,0.349932551534,47.32034195,90.14460648325770,37.62695378,71.67883413073580,1,7326.92068188194,-8.988188284328780,40.19186576401560,12078960264.47250,0,0.000042019755,0.30787541033,0.00000356,2113.93686085,15488647.705954400000000000,0.069821852194,15920380.52095270,5692454.13425864,526313.94351431,7479542.99771468,11944883.75417030,2116768.62382083,12846573.0301999,13469378.75885190,14056989.78606530,1225954.92973988,3496896.86933702,15932395.57095270,42.24199,10123728.16906340,17442508.4102341,17699462.81227500,6196051.79284969,16586578.08309800,17656666.74199510,2056776.75481527,14838746.27021750,17701345.8804566,17677267.390192,17533803.9909686,16921593.6563293,15397317.0154187,10996098.9482145,440119.8960642,2785909.6543912,7389030.51367657,0,17703474.79833290,17700321.90680980,17664329.52858310,15059537.70501230,16695948.33240720,6502264.09589693,17483881.16042260,10432028.58858120,2705909.64440306,17517122.96866900,16038520.98006190,17706417.32438050,20425200,14079326.53940400,1791852.03549433,13128757737.7357000000000000,2626809.54000998,19246425146.06390000000000000,360950,4.17766203703704,884993,374181.93941914,2741601390.716790000000000000,1.11855963193882,8195.597701170790000000000000,0.01060662,77.7138634428626000000,14.0978431942904,0.03940281126360330,0.0427601177133478
2019-05-18,845558,9219,1953990,11520366,970,453308,5419304,48,106056,24975521,12979622,7091819,2659497,16398,4,151052,109,731942,2000,0,5900910,120151,12055700,522152,1170,17756371,2213635,11174,1614337519,153,1241368.80392157,3941542.0784313700,603055938,54140132073.4447000000000000,1.59950822,1.27179087,128881004230.6200000000000000,102475049474.9340000000000000,80575393287.73090000000000000,6704632680587.42000,6703860038630.31,6.9E-07,0.0003688882571176,2.684764147591070000000000000,0.00023262,1.6930054670011800000,131.4477971,956675.432531863000000000,16007.43655436,116501924.1647580000000000000,19945.72320577,145164725.4348760000000000000,54663,50987355.5821806,47924011.5835021,1912.5,3.94200078111907,0.0108000021400522,13919151.215027800000,1912.5,13919151.215027800000,0.350353108346,88.94499801,89.00046945095190,70.72138463,70.76549073095890,1,7277.98756341321,-11.600739249646800,37.8797828478284,12093836091.12010,0,0.000040087347,0.291755210242,0.00000338,2043.9477971,14875826.647559600000000000,0.069587848567,15922296.31493310,5696311.83084496,324854.84869176,7438887.68725159,11939413.72463480,2109941.56836946,12848243.99297530,13471058.12466180,14057771.81140420,1193451.09580147,3485221.24415944,15934311.36493310,42.007845,10132030.56240110,17445403.58717120,17701383.45395790,6204168.39758757,16591885.93151580,17658758.96833950,2057776.75482761,14844869.21093770,17703257.0179904,17679274.921295,17536459.6159732,16926051.4015751,15404807.9220682,11002357.5955557,440119.8960642,2805233.21634966,7397089.01778175,0,17705385.03633130,17702219.4918297,17666264.53926000,15062869.13433890,16698661.07815100,6511935.36884919,17485826.80147200,10434554.76067270,2715233.19704937,17520043.09160260,16043661.58527840,17708329.82437490,20425439.0625,14080135.28218720,1791862.59606478,13041153689.50480000000000000,2628269.89218224,19128515588.59570000000000000,356335,4.12424768518519,791603,199093.03749248,1448996650.832430000000000000,0.754484472965034,5491.128611027890000000000000,0.00712698,51.8700718046947000000,14.0863422995199,0.037786126013058400,0.04288559507841770
2019-05-19,750954,9221,1955702,11501414,969,453487,5419213,48,106063,24962378,12959185,7093080,2661159,16409,4,151036,110,732315,1999,0,6134526,126561,12280523,557258,1270,17986263,2341653,12056,1614337519,163,1125345.76687117,3731110.4662576700,608171006,61170741576.54320000000000000,1.80201739,1.4328001,145574664069.0610000000000000,115747714290.8600000000000000,80784272686.28080000000000000,6704632680587.42000,6704632680587.4,6.9E-07,0.000364784092443737,2.998431412664600000000000000,0.00022434,1.8440170968281100000,127.38515857,1047073.2383223700000000000,24382.94090321,200421502.6141950000000000000,19127.64259205,157224302.2276800000000000000,61519,54326123.0260991,48124701.0918697,2037.5,4.19916473994561,0.0115045609313578,16747725.928444600000,2037.5,16747725.928444600000,0.350224648077,83.23984808,100.08447164782200,66.18474592,79.57805641061300,1,8219.74278696669,-0.11835675241702700,55.38409422888920,12111630890.286800,0,0.0000398498,0.32755510932,0.00000379,2164.88515857,17794799.1667670000000000000,0.069632334853,15924600.81564680,5691870.65747433,242782.94797484,7441928.92185582,11941325.96168840,2112378.8041365,12849300.28863960,13471980.64558950,14059516.16094030,1128562.99372195,3495094.63680262,15936615.86564680,42.020184,10132246.34567140,17447511.39139620,17703425.8113911,6202607.16349998,16593193.7108805,17660871.91600900,2057776.75482761,14846011.26155830,17705297.2871768,17681408.3382538,17538550.5866258,16927544.1487332,15405629.3416343,11003093.8838136,440119.8960642,2815265.35733381,7396447.93433899,0,17707454.89833320,17704576.82686390,17671401.87318250,15146695.98712800,16745033.6338897,6640916.55603603,17504246.87442490,10548167.58373220,2715265.32864401,17521818.59424410,16043891.33079310,17710367.32437490,20425693.75,14081671.08031540,1791833.65050056,14728411724.14620000000000000,2629250.58876092,21611763562.09550000000000000,349207,4.04174768518519,738933,212763.0904227,1748857877.834730000000000000,0.868282497938595,7137.058799480190000000000000,0.00838221,68.8996101863401000000,14.0986047254828,0.037977429576509500,0.04738068870314500
2019-05-20,836865,9227,1957813,11529649,968,453755,5430749,48,106111,25003875,12991833,7103219,2665383,16446,4,151008,110,733126,1994,0,6091614,124896,12252704,548381,1244,17955581,2313591,11825,1614337520,161,1179075.67080745,3790757.5714285700,610311969,59479434417.09700000000000000,1.74723194,1.38941595,141364972111.3650000000000000,112414810629.6860000000000000,80907960111.86570000000000000,6704632680587.42000,6704632680587.4,9.9E-07,0.000490291775475228,3.913086996425400000000000000,0.00029036,2.3174036300747300000,187.38216221,1495523.1537288400000000000,29408.30433497,234711775.7962590000000000000,32087.18453845,256092292.0797690000000000000,75916,53659544.8294598,48525630.5799276,2012.5,4.14716998666301,0.0113621095525014,16062043.000156300000,2012.5,16062043.000156300000,0.350082933652,63.18528548,96.51565060415540,50.24555798,76.75019082463920,1,7981.13937895967,-6.230542670643150,50.191560726153900,12129188456.440700,0,0.000040997034,0.327203039267,0.00000379,2199.88216221,17557566.1538852000000000000,0.069771760631,15927009.8965065,5692335.79977971,308760.39958269,7452499.14741497,11944189.3203049,2119275.79509095,12852892.03587800,13476161.06421900,14063534.01495900,1113616.98890487,3503839.53756564,15939024.9465065,42.075087,10128380.02721800,17448781.84096400,17705434.73983990,6200801.89087614,16592922.72128660,17662815.40996090,2059392.7275578,14845879.23178200,17707312.2681535,17683341.4969669,17540095.8926462,16927940.0236441,15404368.4742292,11002228.8929517,440119.8960642,2818166.42195499,7389357.57805183,0,17709459.62792210,17706517.29834550,17672670.29375360,15125215.03539830,16733490.14316780,6608081.25156843,17501807.28906540,10514964.91269670,2718166.39326519,17523355.98661770,16044558.61444130,17712379.82436940,20425945.3125,14085057.94624260,1791515.27646529,14298333121.00490000000000000,2638749.00888715,21060223626.02000000000000000,382185,4.4234375,852899,280324.44088034,2237308433.994930000000000000,0.891490317572116,7115.108479536080000000000000,0.01,79.8113937895967,14.1143439334319,0.03788027301862710,0.0480338722962153
2019-05-21,888770,9225,1962434,11542779,970,454473,5444827,48,106136,25045705,13008779,7113012,2671572,16470,4,151058,110,734324,1995,0,6107884,124930,12268553,549337,1246,17978217,2318907,11829,1614337521,153,1259103.39215686,3993633.882352940,611025984,59614912958.44920000000000000,1.74497388,1.38760743,141427517230.1170000000000000,112463501987.6780000000000000,81048500887.4646000000000000,6704632680587.42000,6704632680587.4,0.00000107,0.000538477535405198,4.299101512047600000000000000,0.00031943,2.5502679419300200000,205.51156682,1640764.989377500000000000,29436.94137523,235018902.0997480000000000000,25502.78287591,203609334.1215140000000000000,83457,50993232.0429028,48519098.5589774,1912.5,3.94067393276379,0.0107963669390789,15269033.712992400000,1912.5,15269033.712992400000,0.349852573641,60.53551154,95.8496514920235,48.13798443,76.21987348863610,1,7983.80847738165,-4.93907921456787,50.75924765915870,12146098255.143100,0,0.00004153515,0.331608686583,0.00000384,2118.01156682,16909798.702369900000000000,0.069928395953,15929959.84318600,5705297.66391945,344691.24183166,7466976.83534617,11944421.05444990,2152644.59056696,12855737.81620080,13479594.06571340,14066323.11780260,1067250.68625599,3516489.68601083,15941974.89318600,42.152273,10123184.53831830,17450110.35111780,17707340.09630680,6197390.75990388,16592382.85556450,17664735.38779450,2061968.66306191,14842670.15286330,17709222.5852536,17685230.90155220,17541612.52533660,16927974.87985290,15401440.71320670,10999853.03840930,440119.8960642,2820278.4584591,7385465.94474653,0,17711371.63554460,17708426.48377080,17674621.54548420,15122106.70210120,16733283.77296110,6605201.86591904,17503234.66677880,10510447.70118680,2720278.4297693,17524660.63904330,16043689.45567660,17714292.32436940,20426184.375,14086447.87838910,1790204.45562802,14292649509.08940000000000000,2636741.24431775,21051237099.04590000000000000,381653,4.41728009259259,912798,292626.45797803,2336273595.91116000000000000,0.867614320170344,6926.866564473710000000000000,0.00980476,78.279326006692500000,14.1261285328572,0.03762509457441960,0.047992761885174800
2019-05-22,862194,9229,1963317,11526151,970,454610,5440881,48,106157,25053589,12993928,7104549,2672096,16426,3,151046,110,734634,1998,0,6021399,122439,12164320,536884,1204,17881269,2272873,11482,1614337521,167,1199546.65269461,3883108.233532930,648479075,57374845207.32070000000000000,1.67542929,1.33230327,135847466322.5970000000000000,108026058670.2530000000000000,81082184057.91770000000000000,6704632680587.42000,6704632680587.4,8.7E-07,0.000441349032689254,3.38422118114278000000000000,0.00027221,2.0872796346819900000,174.00538693,1334256.2744349900000000000,24819.54821594,190313866.2545070000000000000,30777.5476485,235999222.70368000000000000,78665,55659279.4193776,48963786.0215679,2087.5,4.30075166345443,0.0117828812697382,16006745.664739200,2087.5,16006745.664739200,0.349515282454,65.55130195,91.46695363181490,52.12646935,72.734624847222,1,7667.90211484512,-4.241314917115300,42.425464355526800,12163439257.082300,0,0.000040631237,0.311556349994,0.00000361,2261.50538693,17341001.9391742000000000000,0.069923941037,15931600.36984920,5721184.72536965,330619.33557794,7482469.69614316,11946456.9246446,2179444.00949179,12857848.12558370,13481527.73373270,14067759.98267820,1001070.73203986,3523218.22710546,15943615.41984920,42.234755,10127053.68075430,17452520.6880568,17709422.52699420,6192145.49836845,16594390.88969680,17666970.63942470,2051973.79110975,14844824.41008890,17711307.25750290,17687415.75824650,17543982.21899920,16930148.41128930,15403222.74806970,10997575.2887466,332085.23017884,2810686.58650694,7385043.97083575,0,17713447.52012560,17710396.94159620,17675799.15219270,15092029.10661650,16719149.49802510,6546296.11508704,17499636.53135870,10469057.933875,2710686.55781714,17527057.28360110,16045848.07470960,17716379.82435840,20426445.3125,14088085.24839070,1790653.07194953,13730552477.35570000000000000,2646531.62654989,20293345456.22640000000000000,394258,4.5631712962963,879507,270267.39817988,2072383954.077190000000000000,0.920888707790956,7061.284470007260000000000000,0.00933704,71.5955087623935000000,14.1385529395438,0.03776347162020900,0.048990587831361000
2019-05-23,825753,9198,1965358,11530187,969,455069,5442459,49,106181,25085039,13000634,7106956,2674214,16421,3,151032,110,735377,2006,0,6084244,124491,12236181,546877,1247,17960978,2310961,11693,1614337522,158,1226881.86708861,3968427.405063290,627011530,59071688420.15220000000000000,1.72268374,1.36983237,139930198596.7040000000000000,111268778193.2940000000000000,81228025359.99450000000000000,6704632680587.42000,6704632680587.4,8.3E-07,0.000416520479942415,3.289458533578330000000000000,0.000255,2.0138551798904100,160.86562412,1270431.648628890000000000,32347.38498473,255462544.342776000000000000,28674.83569122,226458691.722627000000000000,71401,52659677.5345009,49497973.2720132,1975,4.0685210740288,0.011146633079531,15597505.8050336000,1975,15597505.8050336000,0.34916380482,61.21617163,93.40933308553930,48.67747413,74.27662126196110,1,7897.4712936879,5.007449015459920,42.42861733599980,12180307194.53590,0,0.000040559793,0.320319801476,0.00000371,2135.86562412,16867937.453662500000000000,0.069978734444,15933885.70057590,5711909.28074073,453517.18290296,7479823.12608918,11947151.41839170,2161912.39911683,12859077.72559410,13483705.91139820,14069149.8314724,933968.09258294,3498475.35392865,15945900.75057590,42.215111,10123229.24230920,17454387.03177670,17711390.40522050,6186608.18562429,16595404.89414740,17668956.2986791,2074920.11095043,14845111.0009079,17713278.71481200,17689410.25833530,17545868.9058329,16931454.09362660,15403052.48223900,10996427.8305425,331085.22888884,2816538.86044757,7392158.52494559,0,17715430.36713400,17712452.37957980,17678571.59556040,15118466.9773026,16732433.29333640,6599320.64826635,17506155.56293820,10496394.5782473,2716538.83175777,17529052.89305520,16047016.84197090,17718354.82435300,20426692.1875,14089165.26005310,1790530.86662612,14140666119.64190000000000000,2656117.34760943,20976610505.4119000000000000,386213,4.47005787037037,861894,289439.11965252,2285837138.726070000000000000,0.932705422979102,7366.014303444490000000000000,0.00981054,77.478458025576900000,14.143360736995,0.036673765844225400,0.04899086362621260
2019-05-24,862849,9174,1963712,11517820,976,454862,5445813,50,106009,25100586,12993795,7105303,2672178,16452,3,150636,110,735145,2000,0,6102819,124647,12250693,549719,1252,17987915,2319571,11757,1614337523,153,1253171.2875817,3914812.385620920,598966295,59694576983.65170000000000000,1.73899884,1.38253065,141533553660.6430000000000000,112521337371.0990000000000000,81387951551.53070000000000000,6704632680587.42000,6704632680587.4,0.00000101,0.000514135033217986,4.106448112822350000000000000,0.00030774,2.4579502671317700000,192.85102269,1540320.4742234400000000000,32120.5039602,256549688.988694000000000000,31015.60579658,247724756.4598610000000000000,74443,50993232.0429028,49481841.988545,1912.5,3.9393451984828,0.0107927265711857,15275329.453075700000,1912.5,15275329.453075700000,0.350687777721,52.96286992,93.32291430675640,42.1062907,74.19314256987150,1,7987.10036762127,5.431577058895030,47.039339952914800,12197122844.46320,0,0.000041286872,0.329762387157,0.00000382,2105.35102269,16815649.9272991000000000000,0.069919776267,15936837.07697430,5714255.28956957,483879.50769974,7473873.40037021,11947534.1988326,2176925.97734352,12861125.97170090,13486041.0733019,14068764.30136500,919392.08184846,3495487.20181575,15948852.12697430,42.176979,10129371.22550690,17456381.36296950,17713289.89578160,6214281.16860481,16597955.31924440,17671074.13106560,2111465.78769556,14850211.07575240,17715185.72928530,17691456.57765460,17547783.87628490,16933911.31637480,15405047.59333490,11008153.98322290,331085.22888884,2838235.79857265,7400960.96695573,0,17717345.30762250,17714386.52059510,17680872.20811600,15127410.14828150,16738774.19854050,6621391.93101959,17509421.11851520,10513641.12538300,2738235.76988285,17531349.8071192,16051424.43269510,17720267.32434750,20426931.25,14087883.23572930,1789645.77048089,14294080391.31980000000000000,2653812.95569904,21196270434.06190000000000000,375098,4.34141203703704,900849,334579.06170217,2672316546.719780000000000000,0.959190164675056,7661.148116894850000000000000,0.00902247,72.0633734538519000000,14.1522327183501,0.036598428996572700,0.04860895611235400
